Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review_Count,Average_Rating,Review URL,Google_Maps_URL,Latitude,Longitude,Website,Domain,Opening_hours,Featured_image,Cid,Place Id,Kgmid,Plus code,Google Knowledge URL,Email,Social Medias,Facebook,Instagram,Twitter,Yelp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parsik Hill Garden,"27, Parsik Hill Marg, Sector 28, CBD Belapur, Navi Mumbai, Maharashtra 400614","27, Parsik Hill Marg","Sector 28, CBD Belapur",Garden,g3avZuL_HraE4-EP09DqkA4,,NO,1302,4.4,https://search.google.com/local/reviews?placeid=ChIJwQ8k2LHD5zsRLA8gZzCItfw&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=18209610409812430636,19.0195447,73.0324423,,,"Sunday:[4–10 am], Monday:[4–10 am], Tuesday:[4–10 am], Wednesday:[4–10 am], Thursday:[4–10 am], Friday:[4–10 am], Saturday:[4–10 am]",https://lh5.googleusercontent.com/p/AF1QipOTCH3V2bF-uT-yv5E80Xqy3E7RtOoznmsXmQlt=w163-h92-k-no,1.82E+19,ChIJwQ8k2LHD5zsRLA8gZzCItfw,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewel of Navi Mumbai (JNM),"22G6+GQ6, Sector 26, Nerul, Navi Mumbai, Maharashtra 400706",22G6+GQ6,"Sector 26, Nerul",Garden,g3avZuL_HraE4-EP09DqkA4,,NO,12054,4.4,https://search.google.com/local/reviews?placeid=ChIJ9yEDhpTD5zsRMIsex6fmjZY&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=10848580685679987504,19.026286,73.0118983,,,"Sunday:[5–10 am], Monday:[5–10 am], Tuesday:[5–10 am], Wednesday:[5–10 am], Thursday:[5–10 am], Friday:[5–10 am], Saturday:[5–10 am]",https://lh5.googleusercontent.com/p/AF1QipOULrP58RWQ6fesUPHqyfLwnjwktPxFcLDK4HMp=w122-h92-k-no,1.08E+19,ChIJ9yEDhpTD5zsRMIsex6fmjZY,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mango Garden Belapur,"C-5/22, Sion - Panvel Hwy, Sector 1A, CBD Belapur, Navi Mumbai, Maharashtra 400614","C-5/22, Sion - Panvel Hwy","Sector 1A, CBD Belapur",Touristattraction,098211 65428,"098211 65428, +91 98211 65428",NO,5121,4.3,https://search.google.com/local/reviews?placeid=ChIJXxD6rrTD5zsRCrG9Lurw0wc&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=564059266948641034,19.0262847,73.0397899,,,"Sunday:[6:30–10 am], Monday:[6:30–10 am], Tuesday:[6:30–10 am], Wednesday:[6:30–10 am], Thursday:[6:30–10 am], Friday:[6:30–10 am], Saturday:[6:30–10 am]",https://lh5.googleusercontent.com/p/AF1QipO79NyiNwnhqRZvqWAiBXCZGgEk6kF_DYIMksaH=w163-h92-k-no,5.64E+17,ChIJXxD6rrTD5zsRCrG9Lurw0wc,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balaji Garden,"7, Brahmagiri Rd, Sector 22, Nerul West, Brahmagiri Rd, Sector 22, Nerul West, Navi Mumbai, Maharashtra 400706","7, Brahmagiri Rd, Sector 22, Nerul West, Brahmagiri Rd","Sector 22, Nerul West",Garden,g3avZuL_HraE4-EP09DqkA4,,NO,49,4.2,https://search.google.com/local/reviews?placeid=ChIJR-l0XerD5zsRzMMonBV79X0&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=9076295956779549644,19.0325528,73.0153523,,,,https://lh5.googleusercontent.com/p/AF1QipPRx50wfvNj-Jh24J0ldXcJvJiz58nv7gUVbFYA=w122-h92-k-no,9.08E+18,ChIJR-l0XerD5zsRzMMonBV79X0,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMMC Garden,"2256+J8Q, Sector 58A, Seawoods, Navi Mumbai, Maharashtra 400706",2256+J8Q,"Sector 58A, Seawoods",Garden,093359 05798,"093359 05798, +91 93359 05798",NO,117,4.2,https://search.google.com/local/reviews?placeid=ChIJJUGuKZzD5zsRd2Q9I9mxKwk&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=660817316497155191,19.0090856,73.0108646,,,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipPOU8sIhk3yf5RCe2UAYK2Hs7FjAYCtVXgvtkMV=w80-h106-k-no,6.61E+17,ChIJJUGuKZzD5zsRd2Q9I9mxKwk,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kharghar Garden,"23P7+9HP, Navrang Rd, Sector 7, Kharghar, Navi Mumbai, Maharashtra 410210",23P7+9HP,Navrang Rd,Garden,g3avZuL_HraE4-EP09DqkA4,,NO,1054,4.2,https://search.google.com/local/reviews?placeid=ChIJPe721z_C5zsRpIjdIDfICag&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=12108429212262434980,19.0359631,73.0639556,,,"Sunday:[6 am–9 pm], Monday:[6 am–9 pm], Tuesday:[6 am–9 pm], Wednesday:[6 am–9 pm], Thursday:[6 am–9 pm], Friday:[6 am–9 pm], Saturday:[6 am–9 pm]",https://lh5.googleusercontent.com/p/AF1QipOLR4briGHGl7Y4gx4N7I6EFmYNWMR-FkJlhJC6=w122-h92-k-no,1.21E+19,ChIJPe721z_C5zsRpIjdIDfICag,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dr DY Patil Botanical Garden,"22VG+JG2, Sector 7, Nerul, Navi Mumbai, Maharashtra 400706",22VG+JG2,"Sector 7, Nerul",Garden,g3avZuL_HraE4-EP09DqkA4,,NO,96,4.1,https://search.google.com/local/reviews?placeid=ChIJ9zGh-9rD5zsRwPj_03kxQ0U&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=4990887211374213312,19.044001,73.0262519,,,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipNX6TKys6TKVgK2ZsFCh4pA9lPvGWpaN4vRs7jn=w122-h92-k-no,4.99E+18,ChIJ9zGh-9rD5zsRwPj_03kxQ0U,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Garden Kharghar,"Sector 23, Kharghar, Navi Mumbai, Maharashtra 410210","Sector 23, Kharghar","Navi Mumbai, Maharashtra 410210",Garden,g3avZuL_HraE4-EP09DqkA4,,YES,1545,4.4,https://search.google.com/local/reviews?placeid=ChIJgZJ_o5HD5zsRzppEs_Azq1I&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=5956912041020398286,19.0558013,73.0657219,https://kharghar.online/Central-Garden,kharghar.online,"Sunday:[6–9 am], Monday:[6–9 am], Tuesday:[6–9 am], Wednesday:[6–9 am], Thursday:[6–9 am], Friday:[6–9 am], Saturday:[6–9 am]",https://lh5.googleusercontent.com/p/AF1QipPv3eeuDZGbsTa8ugGrC-rJZVgg1ltCVmFvMWSM=w122-h92-k-no,5.96E+18,ChIJgZJ_o5HD5zsRzppEs_Azq1I,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karave Garden,"Sector 26, Nerul, Navi Mumbai, Maharashtra 400706","Sector 26, Nerul","Navi Mumbai, Maharashtra 400706",Garden,g3avZuL_HraE4-EP09DqkA4,,YES,73,4.4,https://search.google.com/local/reviews?placeid=ChIJnS02I3vD5zsRitqXlBwLn0o&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=5377028697483631242,19.0214732,73.0110293,,,,https://lh5.googleusercontent.com/p/AF1QipO0bXrAMUXAXMfZLJATr-W2k2jFzgIKJCd5ts1J=w126-h92-k-no,5.38E+18,ChIJnS02I3vD5zsRitqXlBwLn0o,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palm Beach Road Garden,"22Q5+W77, Dharshana Society, Sector 14, Nerul, Navi Mumbai, Maharashtra 400706",22Q5+W77,"Dharshana Society, Sector 14, Nerul",Garden,g3avZuL_HraE4-EP09DqkA4,,NO,6,4,https://search.google.com/local/reviews?placeid=ChIJ4ejDaM7D5zsRqiHCyBJna6Q&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=11847676575103459754,19.0397895,73.0081734,,,,https://lh5.googleusercontent.com/p/AF1QipP_gkKCu5to8TuwCUkJJq2Wi-4Hve1bLGB--ePX=w163-h92-k-no,1.18E+19,ChIJ4ejDaM7D5zsRqiHCyBJna6Q,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guru Nanak Garden,"35, Shree Dattatray Govingrao Walse Patil Marg, Krishan mandir Area, Sector 19, Nerul, Navi Mumbai, Maharashtra 400706","35, Shree Dattatray Govingrao Walse Patil Marg","Krishan mandir Area, Sector 19, Nerul",Garden,g3avZuL_HraE4-EP09DqkA4,,NO,141,4.4,https://search.google.com/local/reviews?placeid=ChIJ__-vzsDD5zsRR6mGfxhDyEE&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=4740112380305254727,19.0316289,73.0224022,,,"Sunday:[6 am–11 pm], Monday:[6 am–11 pm], Tuesday:[6 am–11 pm], Wednesday:[6 am–11 pm], Thursday:[6 am–11 pm], Friday:[6 am–11 pm], Saturday:[6 am–11 pm]",https://lh5.googleusercontent.com/p/AF1QipOJy5T44HIhB3FlJWTpC9h8627BUsk71c-2tbZ7=w122-h92-k-no,4.74E+18,ChIJ__-vzsDD5zsRR6mGfxhDyEE,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Millinium Garden Garden,"22FC+7PV, Nerul East, Sector 25, Nerul, Navi Mumbai, Maharashtra 400706",22FC+7PV,"Nerul East, Sector 25, Nerul",Garden,g3avZuL_HraE4-EP09DqkA4,,NO,3,5,https://search.google.com/local/reviews?placeid=ChIJ4SnrpuvD5zsRISvu1BjW__8&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=18446698000872778529,19.0232367,73.0217869,,,,https://lh5.googleusercontent.com/p/AF1QipMllAl-yCyOxMnE5zg-dgZIrkb4BpUrlP6sGWw6=w80-h106-k-no,1.84E+19,ChIJ4SnrpuvD5zsRISvu1BjW__8,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shantidoot Mahaveer NMMC Garden,"A-28, Gyan Vikas Road, Shree Ganesh Panchami Society, Sector 23, Kopar Khairane, Navi Mumbai, Maharashtra 400709","A-28, Gyan Vikas Road","Shree Ganesh Panchami Society, Sector 23, Kopar Khairane",Garden,g3avZuL_HraE4-EP09DqkA4,,NO,332,4.3,https://search.google.com/local/reviews?placeid=ChIJH05eDtXA5zsRycR2diqYz2M&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=7192134438077514953,19.0981699,72.9956823,,,"Sunday:[6–11 am], Monday:[6–11 am], Tuesday:[6–11 am], Wednesday:[6–11 am], Thursday:[6–11 am], Friday:[6–11 am], Saturday:[6–11 am]",https://lh5.googleusercontent.com/p/AF1QipO0Yyj0uuNfG5FXzEJ6ghFcUsRpvoW7vOJU5Jst=w201-h92-k-no,7.19E+18,ChIJH05eDtXA5zsRycR2diqYz2M,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belapur garden,"48, Thane - Belapur Rd, MIDC INDL Area, Airoli, Navi Mumbai, Maharashtra 400708","48, Thane - Belapur Rd","MIDC INDL Area, Airoli",Garden,g3avZuL_HraE4-EP09DqkA4,,NO,1,4,https://search.google.com/local/reviews?placeid=ChIJcbUhYAK_5zsRzt72aV2MSkc&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=5137072657807105742,19.1494586,73.001774,,,,https://lh5.googleusercontent.com/p/AF1QipMHHlAVIfLkP3gv4UabmRu_0XIP1-21w-B9m1YD=w122-h92-k-no,5.14E+18,ChIJcbUhYAK_5zsRzt72aV2MSkc,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mango Garden,"X4VG+7C, Sector 14, New Panvel East, Panvel, Navi Mumbai, Maharashtra 410206",X4VG+7C,"Sector 14, New Panvel East, Panvel",Garden,pnavZtDoO-fw4-EP2rn_4AQ,,NO,103,4.3,https://search.google.com/local/reviews?placeid=ChIJs76SNhvp5zsRnFmERbr27dA&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=15054960409260087708,18.9931313,73.1260825,,,,https://lh5.googleusercontent.com/p/AF1QipMBaASELqqOcP_OazuMMOdNwWV7EuLRe4D7Uxit=w80-h106-k-no,1.51E+19,ChIJs76SNhvp5zsRnFmERbr27dA,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balsheth Garden Karavegaon,"2295+78P, Service Rd, Seawoods West, Karave Village, Sector 36, Seawoods, Navi Mumbai, Maharashtra 400706",2295+78P,Service Rd,Garden,pnavZtDoO-fw4-EP2rn_4AQ,,NO,154,4.1,https://search.google.com/local/reviews?placeid=ChIJBTh60unD5zsRuJ9Avo50y5Y&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=10865906682387537848,19.0182211,73.0083273,,,,https://lh5.googleusercontent.com/p/AF1QipPL5yZlhXqq95O7JkmBBKsAsO7zW5z5BBr7q3c=w122-h92-k-no,1.09E+19,ChIJBTh60unD5zsRuJ9Avo50y5Y,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ekta vihar Garden,"Type 3, Ekta Vihar, Sector 26, CBD Belapur, Navi Mumbai, Maharashtra 400614",Type 3,"Ekta Vihar, Sector 26, CBD Belapur",Garden,pnavZtDoO-fw4-EP2rn_4AQ,,NO,1,5,https://search.google.com/local/reviews?placeid=ChIJg5pKljzD5zsRugHJrVhbGq8&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=12617497742462747066,19.0283246,73.0290483,,,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipPtC1bvO9xnD81IWcn0q40h0dl80NvZHoFgBIuH=w122-h92-k-no,1.26E+19,ChIJg5pKljzD5zsRugHJrVhbGq8,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Seashore Rajiv Gandhi Garden Juhu Chowpatty,"H-32, Parmarth Niketan Marg, Juhu Chowpatty Marg, Sector 10A, Vashi, Navi Mumbai, Maharashtra 400703","H-32, Parmarth Niketan Marg",Juhu Chowpatty Marg,Touristattraction,pnavZtDoO-fw4-EP2rn_4AQ,,NO,635,4.2,https://search.google.com/local/reviews?placeid=ChIJ_4wbQSXB5zsREbD5pV__-fI&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=17508305812651094033,19.0835127,72.9953269,,,"Sunday:[5:30 am–9 pm], Monday:[5:30 am–9 pm], Tuesday:[5:30 am–9 pm], Wednesday:[5:30 am–9 pm], Thursday:[5:30 am–9 pm], Friday:[5:30 am–9 pm], Saturday:[5:30 am–9 pm]",https://lh5.googleusercontent.com/p/AF1QipMVSHVWRkaEK9htwY2wsiuQyRumQUmmUkqRMHT_=w162-h92-k-no,1.75E+19,ChIJ_4wbQSXB5zsREbD5pV__-fI,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chincholi Garden,"Juinagar West, 400706, Sector 24, Juinagar, Navi Mumbai, Maharashtra 400706",Juinagar West,400706,Garden,pnavZtDoO-fw4-EP2rn_4AQ,,NO,1105,4,https://search.google.com/local/reviews?placeid=ChIJ6QDs4t3D5zsRbsx7MDg3-cg&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=14481666791257656430,19.0464909,73.0177673,,,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipPS0smOK0vQl_DcolNQeRx8IMdKhYxLSmUQyGDe=w163-h92-k-no,1.45E+19,ChIJ6QDs4t3D5zsRbsx7MDg3-cg,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adi Jagadguru Shree Shankaracharya Garden,"22HC+FVH, Morning Walkers Association Marg, Nerul East, Sector 21, Nerul, Navi Mumbai, Maharashtra 400706",22HC+FVH,Morning Walkers Association Marg,Garden,022 2771 0824,"022 2771 0824, +91 22 2771 0824",NO,1152,4.2,https://search.google.com/local/reviews?placeid=ChIJqQgpYb_D5zsRhBIUGFPqjFc&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=6308674820646376068,19.0286782,73.0222303,,,,https://lh5.googleusercontent.com/p/AF1QipPgnAwjioPmnczKCIVCX0q-r8etB4fsgFbeUJYh=w122-h92-k-no,6.31E+18,ChIJqQgpYb_D5zsRhBIUGFPqjFc,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sector-48 Garden,"2278+FM9, Sector-48, Seawoods, Navi Mumbai, Maharashtra 400706",2278+FM9,"Sector-48, Seawoods",Garden,pnavZtDoO-fw4-EP2rn_4AQ,,NO,60,4.2,https://search.google.com/local/reviews?placeid=ChIJA_kbo5jD5zsR7UfCUjelycw&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=14756507311086389229,19.0136654,73.0167414,,,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipOxI2bNtmlpcqI69zYeMM7iyNjm0BT7LUjd0KsT=w163-h92-k-no,1.48E+19,ChIJA_kbo5jD5zsR7UfCUjelycw,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sector -1 Garden,"3XCW+6CM, Unnamed Road, Sector 1, Vashi, Navi Mumbai, Maharashtra 400703",3XCW+6CM,Unnamed Road,Garden,pnavZtDoO-fw4-EP2rn_4AQ,,NO,35,3.9,https://search.google.com/local/reviews?placeid=ChIJb4xT_krB5zsRQB0fsGRuOHY&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=8518680073901907264,19.0705867,72.9960483,,,,https://lh5.googleusercontent.com/p/AF1QipOVTJDr7EOaOukW_ujcO26kbxrkoEF6Zr4wpPKR=w163-h92-k-no,8.52E+18,ChIJb4xT_krB5zsRQB0fsGRuOHY,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mahatma Phule Garden,"38, Seawoods West, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706",38,"Seawoods West, Sector 40, Seawoods",Garden,pnavZtDoO-fw4-EP2rn_4AQ,,NO,80,4.2,https://search.google.com/local/reviews?placeid=ChIJi25Uy5fD5zsRC0ZRYunNNRI&q=Navi+Mumbai+all+gardens&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=1312181268708935179,19.0205239,73.0157872,,,"Sunday:[8 am–8 pm], Monday:[8 am–8 pm], Tuesday:[8 am–8 pm], Wednesday:[8 am–8 pm], Thursday:[8 am–8 pm], Friday:[8 am–8 pm], Saturday:[8 am–8 pm]",https://lh5.googleusercontent.com/p/AF1QipNu1HdMzinNdFxcH5Ok6U-PuZJztgXlqnJ6WZwq=w122-h92-k-no,1.31E+18,ChIJi25Uy5fD5zsRC0ZRYunNNRI,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
